tx_id,user_id,date,region,merchant,amount
147534,U1159,2024-03-04,North,StoreB,24.71
147535,U1266,2024-03-04,North,StoreB,42.36
147536,U1154,2024-03-04,East,StoreA,64.67
147537,U1257,2024-03-04,South,Pharmacy,69.64
147538,U1396,2024-03-04,South,OnlineShop,71.47
147539,U1004,2024-03-04,West,RideShare,94.44
147540,U1273,2024-03-04,West,StoreB,144.43
147541,U1240,2024-03-04,North,RideShare,64.45
147542,U1188,2024-03-04,South,OnlineShop,148.26
147543,U1349,2024-03-04,East,StoreB,128.28
147544,U1081,2024-03-04,West,StoreA,31.28
147545,U1398,2024-03-04,West,Grocery,12.76
147546,U1243,2024-03-04,West,CafeX,103.91
147547,U1004,2024-03-04,South,TravelCo,33.04
147548,U1386,2024-03-04,South,CafeX,33.95
147549,U1218,2024-03-04,West,OnlineShop,61.03
147550,U1113,2024-03-04,East,Electronics,31.08
147551,U1165,2024-03-04,North,Electronics,87.63
147552,U1161,2024-03-04,South,StoreB,107.75
147553,U1210,2024-03-04,South,StoreA,120.19
147554,U1140,2024-03-04,East,Pharmacy,121.4
147555,U1255,2024-03-04,North,RideShare,24.88
147556,U1168,2024-03-04,North,StoreA,76.94
147557,U1207,2024-03-04,South,Electronics,137.9
147558,U1021,2024-03-04,East,Grocery,47.67
147559,U1208,2024-03-04,North,StoreA,93.6
147560,U1008,2024-03-04,West,Electronics,274.28
147561,U1025,2024-03-04,West,Pharmacy,630.82
147562,U1254,2024-03-04,North,TravelCo,80.34
147563,U1035,2024-03-04,West,Grocery,144.27
147564,U1219,2024-03-04,East,CafeX,88.35
147565,U1141,2024-03-04,West,RideShare,105.31
147566,U1353,2024-03-04,North,StoreB,57.7
147567,U1103,2024-03-04,South,Grocery,73.11
147568,U1225,2024-03-04,South,StoreA,28.17
147569,U1382,2024-03-04,North,StoreB,146.86
147570,U1041,2024-03-04,East,Electronics,98.9
147571,U1337,2024-03-04,East,CafeX,124.9
147572,U1378,2024-03-04,East,Pharmacy,5
147573,U1053,2024-03-04,West,StoreB,109.9
147574,U1292,2024-03-04,South,Electronics,121.1
147575,U1230,2024-03-04,West,StoreA,69.93
147576,U1186,2024-03-04,West,TravelCo,79.63
147577,U1222,2024-03-04,East,CafeX,93.98
147578,U1099,2024-03-04,West,RideShare,52.11
147579,U1065,2024-03-04,North,StoreB,417.67
147580,U1227,2024-03-04,North,Grocery,41.04
147581,U1177,2024-03-04,East,StoreB,57.15
147582,U1317,2024-03-04,West,CafeX,58.97
147583,U1242,2024-03-04,South,Grocery,61.44
147584,U1322,2024-03-04,East,CafeX,24.88
147585,U1252,2024-03-04,North,TravelCo,157.45
147586,U1036,2024-03-04,North,Pharmacy,64.12
147587,U1203,2024-03-04,West,StoreA,5
147588,U1040,2024-03-04,East,StoreA,41.61
147589,U1318,2024-03-04,South,OnlineShop,17.63
147590,U1242,2024-03-04,West,Pharmacy,78.93
147591,U1095,2024-03-04,South,Electronics,64.87
147592,U1346,2024-03-04,West,OnlineShop,21.02
147593,U1147,2024-03-04,West,Grocery,85.43
147594,U1072,2024-03-04,West,OnlineShop,73.3
147595,U1338,2024-03-04,East,CafeX,10.3
147596,U1359,2024-03-04,East,TravelCo,81.08
147597,U1179,2024-03-04,West,Grocery,102.47
147598,U1223,2024-03-04,South,OnlineShop,69.96
147599,U1364,2024-03-04,East,Electronics,39.68
147600,U1348,2024-03-04,East,Pharmacy,52.19
147601,U1257,2024-03-04,North,Pharmacy,114.94
147602,U1236,2024-03-04,West,Pharmacy,84.06
147603,U1258,2024-03-04,North,RideShare,35.53
147604,U1294,2024-03-04,North,Grocery,5
147605,U1265,2024-03-04,North,StoreB,88.93
147606,U1308,2024-03-04,West,OnlineShop,35.79
147607,U1032,2024-03-04,North,TravelCo,52.2
147608,U1239,2024-03-04,West,RideShare,5
147609,U1006,2024-03-04,West,Pharmacy,16.69
147610,U1028,2024-03-04,East,OnlineShop,124.72
147611,U1225,2024-03-04,South,StoreB,100.68
147612,U1041,2024-03-04,South,Electronics,48.3
147613,U1173,2024-03-04,West,RideShare,5
147614,U1172,2024-03-04,South,StoreB,84.01
147615,U1160,2024-03-04,South,OnlineShop,5
147616,U1146,2024-03-04,South,StoreA,137.85
147617,U1202,2024-03-04,North,TravelCo,5
147618,U1329,2024-03-04,East,StoreA,26.9
147619,U1117,2024-03-04,South,TravelCo,23.49
147620,U1096,2024-03-04,South,StoreA,78.91
147621,U1396,2024-03-04,North,Electronics,124.72
147622,U1086,2024-03-04,North,Electronics,70.15
147623,U1085,2024-03-04,West,Electronics,39.73
147624,U1278,2024-03-04,East,RideShare,117.28
147625,U1297,2024-03-04,West,StoreA,44.3
147626,U1184,2024-03-04,North,Pharmacy,36.03
147627,U1068,2024-03-04,West,Grocery,88.02
147628,U1045,2024-03-04,East,Grocery,28.08
147629,U1180,2024-03-04,East,StoreB,76.37
147630,U1013,2024-03-04,East,Electronics,5
147631,U1386,2024-03-04,South,StoreA,101.21
147632,U1123,2024-03-04,South,Electronics,75.3
147633,U1388,2024-03-04,North,TravelCo,43.48
147634,U1352,2024-03-04,East,RideShare,22.67
147635,U1094,2024-03-04,North,Electronics,64.84
147636,U1200,2024-03-04,North,CafeX,138.2
147637,U1231,2024-03-04,West,Grocery,79.69
147638,U1161,2024-03-04,East,Pharmacy,130.83
147639,U1277,2024-03-04,East,CafeX,5
147640,U1083,2024-03-04,North,StoreB,114.18
147641,U1234,2024-03-04,East,Electronics,88.73
147642,U1054,2024-03-04,West,Grocery,68.05
147643,U1143,2024-03-04,South,StoreB,33.87
147644,U1303,2024-03-04,North,StoreB,120.14
147645,U1140,2024-03-04,East,CafeX,74.71
147646,U1042,2024-03-04,South,Grocery,31.62
147647,U1193,2024-03-04,North,TravelCo,98.32
147648,U1048,2024-03-04,South,TravelCo,77.12
147649,U1379,2024-03-04,West,CafeX,176.38
147650,U1237,2024-03-04,East,Pharmacy,13.65
147651,U1310,2024-03-04,East,StoreB,114.37
147652,U1288,2024-03-04,East,Electronics,66.16
147653,U1089,2024-03-04,North,StoreB,94.16
147654,U1151,2024-03-04,South,RideShare,146.95
147655,U1059,2024-03-04,East,RideShare,28.36
147656,U1054,2024-03-04,East,Grocery,12.18
147657,U1082,2024-03-04,East,Grocery,58.71
147658,U1159,2024-03-04,East,OnlineShop,50.44
147659,U1201,2024-03-04,North,Pharmacy,136.9
147660,U1198,2024-03-04,South,Pharmacy,223.61
147661,U1272,2024-03-04,South,RideShare,94.38
147662,U1075,2024-03-04,South,TravelCo,81.9
147663,U1145,2024-03-04,South,CafeX,139.11
147664,U1186,2024-03-04,North,Grocery,158.01
147665,U1073,2024-03-04,South,Pharmacy,50.82
147666,U1214,2024-03-04,East,Electronics,95.13
147667,U1160,2024-03-04,North,Pharmacy,106.58
147668,U1054,2024-03-04,East,Electronics,59.47
147669,U1001,2024-03-04,East,OnlineShop,87.74
147670,U1267,2024-03-04,South,StoreB,6.32
147671,U1308,2024-03-04,East,Pharmacy,129.55
147672,U1341,2024-03-04,East,StoreB,47.68
147673,U1179,2024-03-04,North,CafeX,222.66
147674,U1215,2024-03-04,West,StoreB,71.35
147675,U1004,2024-03-04,South,Grocery,36.94
147676,U1262,2024-03-04,North,StoreA,93.47
147677,U1141,2024-03-04,North,Electronics,68.6
147678,U1383,2024-03-04,South,StoreB,149.63
147679,U1238,2024-03-04,West,StoreB,5
147680,U1142,2024-03-04,South,OnlineShop,92.8
147681,U1185,2024-03-04,East,Pharmacy,41.27
147682,U1296,2024-03-04,South,Pharmacy,31.58
147683,U1199,2024-03-04,South,Electronics,116.55
147684,U1185,2024-03-04,East,CafeX,162.99
147685,U1061,2024-03-04,West,Grocery,152.78
147686,U1262,2024-03-04,South,Pharmacy,43.11
147687,U1270,2024-03-04,South,TravelCo,64.38
147688,U1111,2024-03-04,South,Electronics,75.36
147689,U1274,2024-03-04,East,TravelCo,109.19
147690,U1010,2024-03-04,West,CafeX,146.03
147691,U1124,2024-03-04,East,Grocery,39.88
147692,U1165,2024-03-04,South,RideShare,154.5
147693,U1083,2024-03-04,West,TravelCo,45.96
147694,U1015,2024-03-04,West,Pharmacy,11.22
147695,U1148,2024-03-04,East,Pharmacy,98.33
147696,U1044,2024-03-04,West,StoreB,132.6
147697,U1229,2024-03-04,East,RideShare,64.62
147698,U1209,2024-03-04,South,TravelCo,48.27
147699,U1166,2024-03-04,East,Pharmacy,111.31
147700,U1333,2024-03-04,South,Electronics,5
147701,U1117,2024-03-04,North,OnlineShop,37.94
147702,U1369,2024-03-04,West,OnlineShop,57.9
147703,U1176,2024-03-04,West,OnlineShop,26.43
147704,U1209,2024-03-04,North,Pharmacy,70.55
147705,U1114,2024-03-04,West,StoreA,59.88
147706,U1359,2024-03-04,East,StoreB,40.36
147707,U1352,2024-03-04,East,OnlineShop,121.52
147708,U1382,2024-03-04,West,CafeX,5
147709,U1154,2024-03-04,West,CafeX,122.13
147710,U1052,2024-03-04,East,Pharmacy,5
147711,U1183,2024-03-04,West,RideShare,96.08
147712,U1163,2024-03-04,West,StoreB,80.38
147713,U1381,2024-03-04,South,Pharmacy,10.61
147714,U1106,2024-03-04,West,Grocery,82.43
147715,U1202,2024-03-04,East,Electronics,114.67
147716,U1238,2024-03-04,South,CafeX,120.1
147717,U1302,2024-03-04,South,StoreA,27.95
147718,U1021,2024-03-04,North,Electronics,134.75
147719,U1379,2024-03-04,South,StoreB,46.42
147720,U1163,2024-03-04,East,CafeX,105.99
147721,U1160,2024-03-04,West,Electronics,146.25
147722,U1019,2024-03-04,South,RideShare,74.4
147723,U1151,2024-03-04,South,Pharmacy,88.05
147724,U1311,2024-03-04,West,Grocery,79.8
147725,U1331,2024-03-04,North,StoreB,51.02
147726,U1243,2024-03-04,West,RideShare,5
147727,U1127,2024-03-04,West,Electronics,60.83
147728,U1382,2024-03-04,North,StoreB,116.35
147729,U1384,2024-03-04,North,TravelCo,55.57
147730,U1391,2024-03-04,East,RideShare,58.5
147731,U1081,2024-03-04,North,Pharmacy,7.89
147732,U1393,2024-03-04,North,StoreB,114.89
147733,U1205,2024-03-04,South,StoreB,141.07
147734,U1345,2024-03-04,West,CafeX,45.7
147735,U1182,2024-03-04,West,StoreB,75.38
147736,U1042,2024-03-04,North,RideShare,108.32
147737,U1071,2024-03-04,West,CafeX,8.75
147738,U1392,2024-03-04,East,Grocery,141.12
147739,U1354,2024-03-04,West,Pharmacy,5
147740,U1155,2024-03-04,South,StoreA,29.66
147741,U1230,2024-03-04,North,RideShare,56.34
147742,U1024,2024-03-04,West,TravelCo,119.11
147743,U1250,2024-03-04,West,StoreB,46.45
147744,U1330,2024-03-04,South,TravelCo,5
147745,U1222,2024-03-04,South,TravelCo,47.66
147746,U1082,2024-03-04,South,TravelCo,121.15
147747,U1087,2024-03-04,East,OnlineShop,104.95
147748,U1342,2024-03-04,North,Electronics,40.66
147749,U1038,2024-03-04,North,OnlineShop,95.17
147750,U1006,2024-03-04,West,StoreB,96.45
147751,U1304,2024-03-04,North,RideShare,47.14
147752,U1030,2024-03-04,West,StoreB,33.46
147753,U1165,2024-03-04,East,Pharmacy,47.11
147754,U1319,2024-03-04,West,Electronics,123.69
147755,U1276,2024-03-04,North,Electronics,89.19
147756,U1286,2024-03-04,South,Grocery,115.69
147757,U1136,2024-03-04,North,RideShare,47.9
147758,U1191,2024-03-04,North,StoreA,84.82
147759,U1124,2024-03-04,West,StoreA,28.51
147760,U1143,2024-03-04,West,TravelCo,87.29
147761,U1265,2024-03-04,East,Electronics,5
147762,U1319,2024-03-04,East,TravelCo,74.6
147763,U1248,2024-03-04,South,Electronics,58.7
147764,U1115,2024-03-04,West,StoreA,5
147765,U1098,2024-03-04,West,Electronics,125.22
147766,U1340,2024-03-04,West,OnlineShop,47.42
147767,U1104,2024-03-04,North,Electronics,70.09
147768,U1251,2024-03-04,North,CafeX,1000.2
147769,U1096,2024-03-04,North,CafeX,41.53
147770,U1137,2024-03-04,North,Pharmacy,94.86
147771,U1341,2024-03-04,West,TravelCo,5
147772,U1068,2024-03-04,West,Pharmacy,82.88
147773,U1177,2024-03-04,West,CafeX,105.33
147774,U1273,2024-03-04,North,TravelCo,93.43
147775,U1138,2024-03-04,West,CafeX,496.44
147776,U1359,2024-03-04,South,StoreA,104.34
147777,U1067,2024-03-04,East,CafeX,28.28
147778,U1011,2024-03-04,West,OnlineShop,66.19
147779,U1046,2024-03-04,East,CafeX,65.98
147780,U1331,2024-03-04,West,OnlineShop,18.41
147781,U1311,2024-03-04,East,StoreB,103.02
147782,U1068,2024-03-04,South,Electronics,115.16
147783,U1008,2024-03-04,South,OnlineShop,86.68
147784,U1128,2024-03-04,West,StoreA,40.85
147785,U1100,2024-03-04,North,Electronics,101.69
147786,U1186,2024-03-04,West,OnlineShop,19.85
147787,U1288,2024-03-04,East,StoreA,92.96
147788,U1252,2024-03-04,West,CafeX,15.61
147789,U1340,2024-03-04,East,OnlineShop,114.7
147790,U1146,2024-03-04,West,Pharmacy,83.31
147791,U1337,2024-03-04,South,Electronics,46.54
147792,U1116,2024-03-04,North,TravelCo,121.99
147793,U1136,2024-03-04,South,Grocery,93.71
147794,U1174,2024-03-04,South,Grocery,64.04
147795,U1232,2024-03-04,West,Electronics,92.78
147796,U1214,2024-03-04,West,Electronics,74.46
147797,U1087,2024-03-04,East,StoreB,46.48
147798,U1206,2024-03-04,North,Grocery,40.4
147799,U1256,2024-03-04,East,RideShare,63.42
147800,U1350,2024-03-04,West,RideShare,5
147801,U1210,2024-03-04,South,OnlineShop,68.93
147802,U1040,2024-03-04,South,StoreB,102.38
147803,U1366,2024-03-04,East,CafeX,34.2
147804,U1343,2024-03-04,West,StoreB,89.13
147805,U1062,2024-03-04,North,Grocery,147.21
147806,U1037,2024-03-04,East,OnlineShop,67.19
147807,U1021,2024-03-04,South,Pharmacy,5
147808,U1350,2024-03-04,North,Electronics,128.58
147809,U1002,2024-03-04,West,OnlineShop,35.16
147810,U1383,2024-03-04,West,StoreB,45.79
147811,U1114,2024-03-04,West,StoreB,82.29
147812,U1358,2024-03-04,West,CafeX,61.08
147813,U1287,2024-03-04,South,RideShare,13.48
147814,U1072,2024-03-04,North,StoreB,107.46
147815,U1272,2024-03-04,North,StoreB,67.97
147816,U1344,2024-03-04,South,CafeX,67.14
147817,U1322,2024-03-04,East,CafeX,55.58
147818,U1312,2024-03-04,South,StoreB,7.56
147819,U1153,2024-03-04,South,Pharmacy,27.63
147820,U1336,2024-03-04,South,StoreA,190.01
147821,U1121,2024-03-04,West,StoreB,5
147822,U1215,2024-03-04,North,OnlineShop,53.58
147823,U1045,2024-03-04,South,OnlineShop,32.91
147824,U1286,2024-03-04,North,OnlineShop,85.63
147825,U1153,2024-03-04,North,StoreB,109.88
147826,U1066,2024-03-04,East,Electronics,95.56
147827,U1177,2024-03-04,North,Electronics,86.87
147828,U1086,2024-03-04,East,Pharmacy,5
147829,U1209,2024-03-04,West,TravelCo,89.4
147830,U1085,2024-03-04,North,CafeX,76.58
147831,U1246,2024-03-04,South,StoreA,101.18
147832,U1155,2024-03-04,South,StoreB,55.29
147833,U1001,2024-03-04,East,TravelCo,5
147834,U1053,2024-03-04,West,OnlineShop,76.66
147835,U1000,2024-03-04,West,RideShare,84.67
147836,U1131,2024-03-04,North,CafeX,152.99
147837,U1326,2024-03-04,West,Pharmacy,69.89
147838,U1111,2024-03-04,South,Pharmacy,77.66
147839,U1353,2024-03-04,West,CafeX,91.05
147840,U1234,2024-03-04,West,StoreA,90.77
147841,U1193,2024-03-04,East,RideShare,93.18
147842,U1044,2024-03-04,West,OnlineShop,37.36
147843,U1265,2024-03-04,West,Grocery,51.27
147844,U1057,2024-03-04,North,Electronics,22.89
147845,U1155,2024-03-04,North,OnlineShop,5
147846,U1256,2024-03-04,East,OnlineShop,14.34
147847,U1184,2024-03-04,East,Pharmacy,68.14
147848,U1178,2024-03-04,North,RideShare,129.88
147849,U1222,2024-03-04,East,Grocery,17.03
147850,U1398,2024-03-04,South,CafeX,18.52
147851,U1279,2024-03-04,West,Electronics,87.29
147852,U1201,2024-03-04,West,TravelCo,39.43
147853,U1223,2024-03-04,West,Pharmacy,108.99
147854,U1352,2024-03-04,East,Grocery,36.43
147855,U1052,2024-03-04,East,Grocery,5
147856,U1288,2024-03-04,East,Electronics,103.95
147857,U1091,2024-03-04,North,RideShare,58.17
147858,U1151,2024-03-04,East,StoreA,79.08
147859,U1066,2024-03-04,West,Pharmacy,80.95
147860,U1002,2024-03-04,South,OnlineShop,63.02
147861,U1384,2024-03-04,North,Grocery,55.48
147862,U1094,2024-03-04,East,StoreA,62.51
147863,U1302,2024-03-04,North,Pharmacy,70.67
147864,U1356,2024-03-04,South,Electronics,42.26
147865,U1187,2024-03-04,East,Pharmacy,31.45
147866,U1011,2024-03-04,South,OnlineShop,171.14
147867,U1182,2024-03-04,South,CafeX,65.77
147868,U1101,2024-03-04,South,StoreA,101.7
147869,U1390,2024-03-04,South,TravelCo,154.74
147870,U1082,2024-03-04,North,OnlineShop,13.88
147871,U1326,2024-03-04,East,StoreA,17.75
147872,U1252,2024-03-04,East,Grocery,118.52
147873,U1146,2024-03-04,West,Grocery,78.78
147874,U1038,2024-03-04,South,Electronics,102.19
147875,U1121,2024-03-04,North,StoreB,22.26
147876,U1301,2024-03-04,North,CafeX,141.52
147877,U1101,2024-03-04,West,Pharmacy,36.03
147878,U1268,2024-03-04,North,RideShare,5
147879,U1261,2024-03-04,East,CafeX,5
147880,U1154,2024-03-04,West,TravelCo,5
147881,U1306,2024-03-04,North,StoreB,9.28
147882,U1295,2024-03-04,North,StoreB,43.68
147883,U1151,2024-03-04,East,TravelCo,16.21
147884,U1151,2024-03-04,East,StoreB,143.25
147885,U1360,2024-03-04,North,Electronics,111.75
147886,U1104,2024-03-04,East,TravelCo,50.39
147887,U1009,2024-03-04,North,OnlineShop,120.39
147888,U1376,2024-03-04,East,StoreA,16.28
147889,U1396,2024-03-04,North,Pharmacy,5
147890,U1233,2024-03-04,South,Electronics,64.2
147891,U1134,2024-03-04,West,RideShare,93.15
147892,U1276,2024-03-04,West,CafeX,127.82
147893,U1372,2024-03-04,North,StoreB,169.26
147894,U1000,2024-03-04,West,RideShare,42.02
147895,U1046,2024-03-04,West,Pharmacy,124.06
147896,U1053,2024-03-04,South,CafeX,65.71
147897,U1246,2024-03-04,West,StoreA,29.34
147898,U1110,2024-03-04,South,CafeX,20.61
147899,U1123,2024-03-04,West,Electronics,43.58
147900,U1325,2024-03-04,East,Pharmacy,76.31
147901,U1013,2024-03-04,South,StoreA,62.83
147902,U1280,2024-03-04,South,OnlineShop,72.55
147903,U1393,2024-03-04,East,TravelCo,152.71
147904,U1115,2024-03-04,North,StoreA,138.26
147905,U1130,2024-03-04,South,RideShare,42.79
147906,U1396,2024-03-04,South,Grocery,122.14
147907,U1004,2024-03-04,North,Grocery,79.71
147908,U1366,2024-03-04,North,RideShare,93.57
147909,U1074,2024-03-04,East,RideShare,57.45
147910,U1287,2024-03-04,North,RideShare,60.08
147911,U1087,2024-03-04,South,TravelCo,132.37
147912,U1181,2024-03-04,South,Electronics,152.84
147913,U1220,2024-03-04,West,StoreA,5
147914,U1057,2024-03-04,North,Electronics,29.91
147915,U1112,2024-03-04,South,Electronics,95.84
147916,U1219,2024-03-04,South,RideShare,90.53
147917,U1208,2024-03-04,North,StoreB,93.89
147918,U1106,2024-03-04,South,StoreA,54.85
147919,U1314,2024-03-04,West,RideShare,122.39
147920,U1020,2024-03-04,South,Grocery,83.78
147921,U1099,2024-03-04,South,StoreB,5
147922,U1161,2024-03-04,East,Pharmacy,81.64
147923,U1211,2024-03-04,South,OnlineShop,67.88
147924,U1259,2024-03-04,West,CafeX,73.6
147925,U1323,2024-03-04,South,TravelCo,89.94
147926,U1140,2024-03-04,West,OnlineShop,98.52
147927,U1257,2024-03-04,South,OnlineShop,27.25
147928,U1101,2024-03-04,East,StoreA,46.74
147929,U1279,2024-03-04,North,StoreA,20.84
147930,U1032,2024-03-04,West,Electronics,73.2
147931,U1203,2024-03-04,North,Pharmacy,56.51
147932,U1039,2024-03-04,South,Grocery,34.76
147933,U1288,2024-03-04,East,CafeX,7.52
147934,U1284,2024-03-04,North,RideShare,109.38
147935,U1026,2024-03-04,East,RideShare,55.35
147936,U1299,2024-03-04,West,StoreA,133.9
147937,U1291,2024-03-04,West,StoreA,86.54
147938,U1344,2024-03-04,North,RideShare,134.66
147939,U1008,2024-03-04,East,OnlineShop,79.34
147940,U1059,2024-03-04,West,StoreA,40.47
147941,U1368,2024-03-04,South,Electronics,19.87
147942,U1293,2024-03-04,East,Electronics,102.23
147943,U1144,2024-03-04,South,Grocery,119.15
147944,U1231,2024-03-04,East,OnlineShop,62.58
147945,U1051,2024-03-04,West,StoreB,55.35
147946,U1032,2024-03-04,West,OnlineShop,121.03
147947,U1308,2024-03-04,North,StoreB,150.03
147948,U1241,2024-03-04,North,Pharmacy,137.9
147949,U1255,2024-03-04,East,Electronics,7.38
147950,U1151,2024-03-04,West,CafeX,79.0
147951,U1163,2024-03-04,East,StoreA,87.34
147952,U1248,2024-03-04,East,TravelCo,44.92
147953,U1286,2024-03-04,West,Grocery,5
147954,U1079,2024-03-04,North,StoreA,89.41
147955,U1079,2024-03-04,East,StoreB,5
147956,U1102,2024-03-04,West,OnlineShop,56.79
147957,U1373,2024-03-04,South,CafeX,40.44
147958,U1106,2024-03-04,South,StoreA,45.33
147959,U1319,2024-03-04,West,StoreA,76.56
147960,U1040,2024-03-04,East,OnlineShop,64.06
147961,U1081,2024-03-04,West,OnlineShop,39.74
147962,U1019,2024-03-04,West,RideShare,5
147963,U1011,2024-03-04,East,StoreA,19.64
147964,U1396,2024-03-04,West,OnlineShop,5
147965,U1159,2024-03-04,West,OnlineShop,69.32
147966,U1137,2024-03-04,North,StoreB,87.62
147967,U1124,2024-03-04,West,CafeX,5
147968,U1177,2024-03-04,North,Pharmacy,43.5
147969,U1258,2024-03-04,North,Pharmacy,71.38
147970,U1287,2024-03-04,East,CafeX,25.39
147971,U1304,2024-03-04,West,StoreA,79.89
147972,U1317,2024-03-04,West,RideShare,49.09
147973,U1004,2024-03-04,East,Electronics,74.33
147974,U1210,2024-03-04,West,StoreA,104.77
147975,U1249,2024-03-04,East,Grocery,150.5
147976,U1221,2024-03-04,North,OnlineShop,87.42
147977,U1328,2024-03-04,East,Pharmacy,52.74
147978,U1161,2024-03-04,East,RideShare,5
147979,U1193,2024-03-04,South,OnlineShop,58.36
147980,U1087,2024-03-04,West,RideShare,5
147981,U1266,2024-03-04,East,CafeX,52.88
147982,U1246,2024-03-04,North,TravelCo,23.2
147983,U1205,2024-03-04,North,StoreA,99.85
147984,U1119,2024-03-04,West,Grocery,64.18
147985,U1060,2024-03-04,West,Electronics,100.6
147986,U1341,2024-03-04,West,Grocery,27.12
147987,U1356,2024-03-04,South,CafeX,122.0
147988,U1034,2024-03-04,South,Grocery,18.77
147989,U1266,2024-03-04,South,OnlineShop,94.89
147990,U1190,2024-03-04,East,CafeX,104.96
147991,U1156,2024-03-04,North,OnlineShop,148.32
147992,U1276,2024-03-04,West,StoreA,23.58
147993,U1305,2024-03-04,North,StoreA,94.4
147994,U1103,2024-03-04,North,StoreB,99.42
147995,U1155,2024-03-04,East,StoreA,64.41
147996,U1252,2024-03-04,West,CafeX,77.19
147997,U1078,2024-03-04,West,Grocery,136.57
147998,U1180,2024-03-04,West,Pharmacy,83.46
147999,U1171,2024-03-04,East,RideShare,57.65
148000,U1085,2024-03-04,South,StoreA,87.76
148001,U1242,2024-03-04,North,RideShare,165.75
148002,U1284,2024-03-04,North,TravelCo,81.25
148003,U1296,2024-03-04,West,Electronics,57.07
148004,U1120,2024-03-04,South,Pharmacy,53.56
148005,U1294,2024-03-04,East,TravelCo,86.29
148006,U1394,2024-03-04,West,RideShare,85.95
148007,U1298,2024-03-04,South,RideShare,16.61
148008,U1052,2024-03-04,East,StoreB,5
148009,U1166,2024-03-04,South,Pharmacy,62.95
148010,U1071,2024-03-04,East,CafeX,55.53
148011,U1337,2024-03-04,West,OnlineShop,114.22
148012,U1381,2024-03-04,North,Grocery,44.85
148013,U1279,2024-03-04,South,CafeX,63.51
148014,U1339,2024-03-04,West,StoreB,76.78
148015,U1316,2024-03-04,West,Pharmacy,5
148016,U1158,2024-03-04,West,TravelCo,129.51
148017,U1309,2024-03-04,West,CafeX,34.98
148018,U1049,2024-03-04,South,Electronics,8.56
148019,U1367,2024-03-04,South,OnlineShop,17.73
148020,U1211,2024-03-04,East,TravelCo,97.45
148021,U1386,2024-03-04,East,StoreA,98.44
148022,U1073,2024-03-04,South,CafeX,83.3
148023,U1074,2024-03-04,West,StoreB,141.15
148024,U1315,2024-03-04,East,OnlineShop,96.09
148025,U1280,2024-03-04,North,CafeX,87.15
148026,U1091,2024-03-04,East,CafeX,137.3
148027,U1019,2024-03-04,South,Grocery,92.82
148028,U1099,2024-03-04,South,OnlineShop,100.18
148029,U1200,2024-03-04,South,Pharmacy,93.34
148030,U1129,2024-03-04,South,Electronics,63.52
148031,U1153,2024-03-04,West,TravelCo,88.18
148032,U1056,2024-03-04,West,RideShare,17.73
148033,U1109,2024-03-04,East,StoreB,8.87
148034,U1100,2024-03-04,North,StoreA,49.18
148035,U1004,2024-03-04,North,TravelCo,94.63
148036,U1080,2024-03-04,South,TravelCo,49.97
148037,U1180,2024-03-04,East,OnlineShop,142.65
148038,U1206,2024-03-04,East,CafeX,129.91
148039,U1234,2024-03-04,North,Electronics,168.44
148040,U1006,2024-03-04,North,StoreA,129.66
148041,U1287,2024-03-04,North,OnlineShop,136.27
148042,U1227,2024-03-04,East,Grocery,95.9
148043,U1040,2024-03-04,South,OnlineShop,5
148044,U1041,2024-03-04,North,Grocery,50.5
148045,U1264,2024-03-04,West,Electronics,63.82
148046,U1119,2024-03-04,South,OnlineShop,38.91
148047,U1069,2024-03-04,North,StoreB,39.12
148048,U1011,2024-03-04,East,TravelCo,113.39
148049,U1396,2024-03-04,West,Grocery,61.63
148050,U1201,2024-03-04,North,Grocery,5
148051,U1381,2024-03-04,South,StoreB,28.27
148052,U1214,2024-03-04,West,Pharmacy,75.7
148053,U1293,2024-03-04,South,OnlineShop,5
148054,U1393,2024-03-04,South,StoreA,81.83
148055,U1251,2024-03-04,North,StoreA,126.18
148056,U1103,2024-03-04,West,CafeX,126.14
148057,U1002,2024-03-04,East,RideShare,57.25
148058,U1240,2024-03-04,East,OnlineShop,60.8
148059,U1244,2024-03-04,South,Pharmacy,130.14
148060,U1314,2024-03-04,North,RideShare,36.04
148061,U1286,2024-03-04,West,RideShare,33.19
148062,U1316,2024-03-04,South,Pharmacy,22.81
148063,U1282,2024-03-04,South,Electronics,87.93
148064,U1082,2024-03-04,North,OnlineShop,111.53
148065,U1294,2024-03-04,North,CafeX,55.63
148066,U1270,2024-03-04,North,StoreB,156.93
148067,U1325,2024-03-04,West,StoreB,121.4
148068,U1239,2024-03-04,East,Pharmacy,45.59
148069,U1194,2024-03-04,West,RideShare,5
148070,U1190,2024-03-04,East,RideShare,5
148071,U1158,2024-03-04,West,StoreB,128.17
148072,U1016,2024-03-04,East,Electronics,101.16
148073,U1128,2024-03-04,South,StoreA,5
148074,U1154,2024-03-04,North,RideShare,81.35
148075,U1375,2024-03-04,North,CafeX,107.72
148076,U1313,2024-03-04,South,CafeX,5
148077,U1119,2024-03-04,East,Pharmacy,1203.1
148078,U1241,2024-03-04,East,Grocery,646.55
148079,U1254,2024-03-04,South,TravelCo,5
148080,U1088,2024-03-04,South,Electronics,79.33
148081,U1213,2024-03-04,South,TravelCo,87.02
148082,U1057,2024-03-04,South,Electronics,107.61
148083,U1178,2024-03-04,West,Grocery,68.89
